timestamp,altitude,velocity,accel_z,gyro_z,battery
1779367048020,119.88272579708436,-1.6220152184398064,9.336180800301003,-6.450016765387312,8.2
1779367048078,119.72414211289723,-2.4827399329181907,9.370931866049931,-9.793983053248665,8.2
1779367048133,119.50987722703094,-3.3003997416564403,9.416703679684733,-12.878078751968358,8.2
1779367048196,119.19359597843766,-4.216432591276948,9.481817781701277,-16.18570072545733,8.2
1779367048271,118.71965522517456,-5.280687539606909,9.574013150069222,-19.770530018663326,8.2
1779367048341,118.1859798472346,-6.242151236571973,9.67028706159684,-22.70392731833769,8.2
1779367048395,117.70887069999311,-6.971204553278114,9.749771563182367,-24.690432011441075,8.2
1779367048454,117.12965637525728,-7.742632999303549,9.83815632651175,-26.525728543559488,8.2
1779367048521,116.3978608904308,-8.58775081133995,9.937535242217136,-28.16414863320735,8.2
1779367048576,115.7380892926927,-9.256122665353331,10.015824769077785,-29.134737002289494,8.2
1779367048636,114.97847079246434,-9.939846309405507,10.093263347717246,-29.776739525402952,8.2
1779367048693,114.1994993786146,-10.563403679006923,10.159215989068597,-29.9990087952228,8.2
1779367048760,113.21688727562669,-11.257844533619645,10.224064825185197,-29.758732433476197,8.2
1779367048820,112.29798192544581,-11.829086939227057,10.26736089088561,-29.09477947462828,8.2
1779367048879,111.33900414133346,-12.356280957840337,10.29595279538921,-28.021584190486276,8.2
1779367048937,110.37673479299146,-12.823100189022364,10.308922156487021,-26.612381977088727,8.2
1779367048993,109.39681012424644,-13.241269848941357,10.30732608065687,-24.885139714882264,8.2
1779367049052,108.34325690245711,-13.632476339463276,10.290550807622898,-22.747850463362035,8.2
1779367049115,107.17376764360316,-14.00186041246022,10.255736775862587,-20.089218635431035,8.2
1779367049171,106.11680639320548,-14.28124232151296,10.211544982686112,-17.47111886702941,8.2
1779367049240,104.78627080766476,-14.564135113784788,10.141559051558636,-13.941578946798685,8.2
1779367049297,103.68403550266936,-14.743326756823844,10.073802520675814,-10.862987839918821,8.2
1779367049356,102.51142672114453,-14.881268894189793,9.99439716775153,-7.474643269081024,8.2
1779367049416,101.32771723635189,-14.966910382704755,9.908993539917352,-3.974364978010225,8.2
1779367049477,100.11069437862382,-14.999770249888142,9.818301977691151,-0.3320780494622631,8.2
1779367049537,98.91234395536911,-14.977802406722592,9.72874758737561,3.2581394645917974,8.2
1779367049595,97.74433167463187,-14.904293935921155,9.643693995613065,6.72382874864674,8.2
1779367049654,96.57841489671557,-14.778859052775436,9.563395658103826,10.113424795703315,8.2
1779367049718,95.33192272762737,-14.58569824179756,9.485324568180332,13.617433292844115,8.2
1779367049782,94.09127051019493,-14.330435797514088,9.418418280788677,16.934933719705942,8.2
1779367049842,92.96610566669644,-14.041721258830949,9.369459526439524,19.753596718463836,8.2
1779367049900,91.89187582741505,-13.712049677239841,9.335151108375902,22.235800288742812,8.2
1779367049961,90.78221613453105,-13.31186534986153,9.31446932941375,24.541179528249735,8.2
1779367050019,89.77921267412187,-12.893359623156119,9.310368302656187,26.356057324868587,8.2
1779367050081,88.7186560209434,-12.385933307173074,9.322839759161086,27.945994827974733,8.2
1779367050143,87.73130549425902,-11.84618138927902,9.351521586605736,29.067436104931712,8.2
1779367050206,86.7597944795877,-11.242421391750957,9.397246528253204,29.770393954772477,8.2
1779367050265,85.89248412537648,-10.632503123163222,9.45386283014933,29.999641319401846,8.2
1779367050327,85.04300642346105,-9.958021541583806,9.52473893538003,29.788412846501092,8.2
1779367050376,84.40402862651916,-9.390457564258048,9.588670925055505,29.290661471211003,8.2
1779367050435,83.693568076227,-8.685125579252619,9.670986649407137,28.324681801500475,8.2
1779367050497,83.01094996188232,-7.91497634717329,9.761699371321184,26.89358584252899,8.2
1779367050558,82.39587859421225,-7.118875375421716,9.853592366280326,25.064309276319342,8.2
1779367050618,81.86163572316806,-6.31960081931863,9.941504198817023,22.925444348993377,8.2
1779367050679,81.38537596792037,-5.485560302392253,10.026414679358897,20.422328526866576,8.2
1779367050742,80.95884431448945,-4.588773743069515,10.107830475133074,17.475111049473913,8.2
1779367050801,80.63060631528174,-3.73697148920059,10.174016014972306,14.476574392578817,8.2
1779367050867,80.34560881311475,-2.7765104409130412,10.234019504820635,10.914124468035235,8.2
1779367050922,80.1702192474514,-1.9528530051035977,10.272133964183254,7.744929386632007,8.2
1779367050992,80.03736934782539,-0.9165286753468357,10.301612874201249,3.6592646856151467,8.2
1779367051063,80.00106349226837,0.1546865858500255,10.309760731204554,-0.6187134418024877,8.2
1779367051142,80.07971230125938,1.3378911109145415,10.292159884797737,-5.3302351678010735,8.2
1779367051217,80.26793157781808,2.447055399364989,10.250787396423638,-9.657092914627933,8.2
1779367051293,80.57477089081311,3.5702264152675545,10.185584502666476,-13.870493217648647,8.2
1779367051358,80.92592199018294,4.511207797521636,10.114328975073294,-17.209425889684535,8.2
1779367051418,81.31581186295014,5.350876230429032,10.0393432074272,-19.99535563748084,8.2
1779367051478,81.78086163328514,6.187522598799574,9.955466054321262,-22.546266074940917,8.2
1779367051540,82.32636358990797,7.021321031307189,9.864600154491503,-24.818455005171117,8.2
1779367051603,82.94931284195965,7.84006778888002,9.770467932027517,-26.735708633204453,8.2
1779367051664,83.62444496959418,8.611659164380553,9.679645679746637,-28.204139709882487,8.2
1779367051727,84.38019532416254,9.36814855306992,9.591238096916483,-29.26573011463629,8.2
1779367051779,85.04526857347481,9.959932453474835,9.524529297776708,-29.789622973609642,8.2
1779367051843,85.92459468387133,10.656414402486284,9.451488909452166,-29.998670386325088,8.2
1779367051909,86.89160666813527,11.328973415302567,9.38997409782714,-29.70092791480501,8.2
1779367051981,88.01375347142715,12.007729404966824,9.341547837214296,-28.785520979265137,8.2
1779367052044,89.0505810534158,12.552370350330367,9.316974443052487,-27.488232347689816,8.2
1779367052111,90.18127996102606,13.067934589976014,9.310244986319777,-25.662078245319623,8.2
1779367052183,91.46225327303998,13.56457225513523,9.325254684445614,-23.1621764747787,8.2
1779367052247,92.63536011455265,13.946009093597135,9.357512646288555,-20.54146696270336,8.2
1779367052301,93.65579538694413,14.225328665906824,9.398021451760144,-18.04967914889637,8.2
1779367052367,94.9261779907751,14.509279298022408,9.46211804889177,-14.72350012805944,8.2
1779367052422,95.99396059500862,14.696013138286236,9.525619430863884,-11.774561545649158,8.2
1779367052486,97.26221747936857,14.858795631349814,9.609796541093713,-8.136030191428846,8.2
1779367052543,98.37921192579137,14.950663476428328,9.689505559747394,-4.846371412820311,8.2
1779367052609,99.69920317073219,14.998303427820431,9.78744692264592,-0.9022884230969679,8.2
1779367052685,101.23168183401022,14.971528476448896,9.901909127033216,3.688031930361759,8.2
1779367052750,102.51846357146515,14.880599935723415,9.994891439860586,7.495249771933217,8.2
1779367052827,104.03955748261201,14.690851273203291,10.096487411546432,11.868907637321696,8.2
1779367052869,104.85327048726809,14.551657745332474,10.14541643044515,14.124626215249632,8.2
1779367052947,106.36052666672333,14.2212282009526,10.22270872438378,18.090900241143377,8.2
1779367053001,107.37545109538979,13.942794936488749,10.262857815727093,20.566880437424256,8.2
1779367053067,108.57228328040932,13.552314456956545,10.295439771351557,23.234855726043612,8.2
1779367053132,109.73334196456533,13.103812631748353,10.309471441471459,25.508777876879506,8.2
1779367053204,110.96746029956066,12.543507611504769,10.302753813973842,27.514084349283078,8.2
1779367053274,112.10495174381781,11.94055926642095,10.274437213784337,28.90797874284444,8.2
1779367053344,113.19579722372528,11.271752361192886,10.22524190213927,29.74795170286958,8.2
1779367053418,114.26791334164203,10.51142188252421,10.1539516809724,29.995211303459026,8.2
1779367053497,115.32599777377658,9.637245879087285,10.059483562030454,29.54008177764585,8.2
1779367053574,116.27735057985458,8.71575700564992,9.952621454086975,28.373886469957466,8.2
1779367053653,117.13777229233897,7.732524036914825,9.836978232467736,26.503647237936793,8.2
1779367053738,117.95601340505127,6.606030594173837,9.709363765920408,23.723594780632844,8.2
1779367053805,118.50375842664573,5.692639528346182,9.61391058519114,21.06704532849846,8.2
1779367053855,118.85875426066912,4.994537576325588,9.547615163859561,18.83815135952043,8.2
1779367053911,119.20412092394685,4.189388796753655,9.47969747168469,16.09070581005708,8.2
1779367053971,119.50413069784616,3.3194499873098073,9.417912853361567,12.94859727949085,8.2
1779367054028,119.72371697691827,2.4846390272259797,9.371023967891002,9.801263392562154,8.2
1779367054051,119.79303940805747,2.1523289554537843,9.35592580915056,8.520226366879985,8.2
1779367054108,119.92480870649769,1.2994706154158127,9.326833402700167,5.178340686374978,8.2
1779367054130,119.95800006035789,0.9715999149853147,9.319423568052622,3.878238232384126,8.2
1779367054187,119.99937841100854,0.11826045396984625,9.310139851727547,0.4730271140001225,8.2
1779367054239,119.98063530712102,-0.65992018998782,9.314351417150107,-2.637124929590531,8.2
1779367054288,119.91329340003632,-1.3952310220136592,9.329396377440471,-5.556728940438107,8.2
1779367054318,119.84730974246226,-1.8499774302823404,9.344006483191968,-7.343415015075598,8.2
1779367054368,119.69831527127454,-2.5955175213872583,9.3765206637775,-10.225464485680652,8.2
1779367054403,119.56694162085859,-3.1045647888754786,9.404645345805092,-12.149367596419932,8.2
1779367054455,119.32404748330322,-3.8667710994396245,9.455312851855442,-14.944333666527175,8.2
1779367054513,118.99473937332303,-4.695735334160866,9.521279178698583,-17.838853767697906,8.2
1779367054572,118.58866298477238,-5.534858150547851,9.5983754385937,-20.57712256581092,8.2
1779367054628,118.14605717843224,-6.307165963675805,9.677173393781503,-22.890038842144573,8.2
1779367054688,117.61302566162296,-7.106475670942231,9.765004325293996,-25.033307671200948,8.2
1779367054746,117.03445089425676,-7.859895612301388,9.851851324208548,-26.777801168346443,8.2
1779367054799,116.45272178557487,-8.528523878059996,9.930549101165086,-28.063486121470625,8.2
1779367054849,115.86290590759378,-9.13548693797106,10.001815005404922,-28.983073943417384,8.2
1779367054907,115.1287146313039,-9.811020405776937,10.078996186800689,-29.685625592179726,8.2
1779367054950,114.5570591561301,-10.28599854937636,10.130590309813103,-29.946777872628,8.2
1779367055010,113.71735094303864,-10.91589594338702,10.193517450720067,-29.94743510262633,8.2
1779367055066,112.87199288948894,-11.480434964202459,10.242215190528784,-29.555215445490838,8.2
1779367055118,112.066220580983,-11.962589832524666,10.2757751817424,-28.868649527813425,8.2
1779367055169,111.22862852914216,-12.412848968384571,10.298214877219516,-27.875854010867148,8.2
1779367055227,110.25554413455839,-12.877825734904562,10.30950605173,-26.413822036293134,8.2
1779367055280,109.33488558882054,-13.265884816401892,10.306755742567608,-24.76710339911664,8.2
1779367055331,108.41023835484447,-13.609305220446428,10.292049338905404,-22.89150014955673,8.2
1779367055390,107.33126571432184,-13.955896798562607,10.261335757737164,-20.46287754238321,8.2
1779367055449,106.22125935001236,-14.25583956861835,10.21639744017415,-17.737855041708613,8.2
1779367055522,104.81670254655096,-14.558490626612116,10.14331497665454,-14.024783775028178,8.2
1779367055577,103.74410861909853,-14.734811790101718,10.077686490088132,-11.033747164822874,8.2
1779367055630,102.6881426041171,-14.863892920554525,10.00675427214376,-7.991252764555464,8.2
1779367055692,101.47168385658134,-14.959335128182714,9.919579426382143,-4.403082402667303,8.2
1779367055752,100.25613408322603,-14.998769862022622,9.829205736222729,-0.7683392336254826,8.2
1779367055812,99.07127258577025,-14.983818748300036,9.740545708817262,2.783176648279202,8.2
1779367055874,97.82823340509435,-14.911302065705202,9.649678101921653,6.476773542569227,8.2
1779367055934,96.64738117012428,-14.787747298933972,9.567974491108924,9.915536009169992,8.2
1779367055989,95.55549619685269,-14.624930498754264,9.498610874694448,13.000111844495697,8.2
1779367056050,94.38081081331708,-14.395794559432955,9.432917610697578,16.178538624414898,8.2
1779367056113,93.19218270697377,-14.104260467459284,9.37829311852597,19.203845663143124,8.2
1779367056172,92.07931840301016,-13.773537189462166,9.340179220579481,21.819160508405634,8.2
1779367056233,90.98824654151832,-13.390982731935441,9.317083486082923,24.135246989397544,8.2
1779367056293,89.92701764428533,-12.958624633215198,9.31004004687432,26.106399456941247,8.2
1779367056354,88.89056460347939,-12.473030923092672,9.319572784452413,27.713666247780353,8.2
1779367056416,87.886826773167,-11.93586849948147,9.34585035248468,28.916248549383678,8.2
1779367056479,86.90639563079753,-11.338589312622897,9.389179529721229,29.692600512870307,8.2
1779367056533,86.11587332568166,-10.796640792462194,9.437797790793264,29.980385683931562,8.2
1779367056594,85.26364227185493,-10.141369015612646,9.504810912285913,29.889368333438878,8.2
1779367056648,84.54966677327533,-9.524917416467812,9.57327307207152,29.43262960829222,8.2
1779367056710,83.79290500129943,-8.78909354444421,9.658747109023947,28.48913480545465,8.2
1779367056774,83.0808234331607,-7.998723252420682,9.751876553205944,27.06636220339772,8.2
1779367056836,82.44875111746431,-7.191935431307794,9.845305698385632,25.245489740401954,8.2
1779367056891,81.94556376287997,-6.453371160863832,9.92718544865574,23.302395627657067,8.2
1779367056954,81.44447090279436,-5.597047543709967,10.01553780160545,20.771235711150723,8.2
1779367057017,81.01221105227481,-4.711520706535525,10.09736190843125,17.89227215970672,8.2
1779367057070,80.70518405338694,-3.948027183582777,10.158705357809577,15.235291571890965,8.2
1779367057131,80.41765378133363,-3.049441026140558,10.218626206089832,11.94304198945793,8.2
1779367057196,80.19539435027284,-2.091625497208388,10.266607187633229,8.284763627825322,8.2
1779367057249,80.075645397761,-1.303381255574684,10.293065479919582,5.193806063596302,8.2
1779367057313,80.00526610652742,-0.34419732376297096,10.308815558374018,1.376426779097206,8.2
1779367057369,80.0108481406397,0.4939807366494078,10.307560945029616,-1.9748511920967369,8.2
1779367057438,80.10274773989197,1.5185143331278097,10.287039879525086,-6.04285254936675,8.2
1779367057505,80.28332076915422,2.515862687173779,10.24745108576166,-9.92089151837182,8.2
1779367057572,80.55555913453198,3.5109068883966117,10.189586016240249,-13.653524275118455,8.2
1779367057638,80.90525573918575,4.46175886371416,10.118424316439903,-17.039228891208616,8.2
1779367057690,81.24147761333839,5.2025266747396035,10.053308279093264,-19.518342619061418,8.2
1779367057756,81.73575916164295,6.112270237943585,9.963339686859428,-22.32719513898472,8.2
